	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	GC	BPP	Dadj	SEadj	DiffMFE.EFE	Length	AU.GCr	Ar	Ur	Gr	Cr	AAr	GGr	CCr	UUr	AGr	ACr	AUr	GAr	GCr	GUr	CAr	CGr	CUr	UAr	UGr	UCr	Hl	Steml5	Steml3	BP	BP5	BP3	Mism5	Mism3	Bulge5	Bulge3	BulgeN1.5	BulgeN1.3	BulgeN2.5	BulgeN2.3	BulgeN3.5	BulgeN3.3	BulgeN4.5	BulgeN4.3	BulgeN5.5	BulgeN5.3	BulgeN6.5	BulgeN6.3	BulgeN7.5	BulgeN7.3	AUp	GCp	GUp	MFE	MFEadj	EFE	EFEadj	CFE	CDE	MEAFE	MEA	ED	MFEadj.GC	MFEadj.BP	MEAFEadj	EDadj
ENSSSCT00000021846.2	0.0560747663551402	0.0280373831775701	0	0	0.0186915887850467	0.00934579439252336	0.0280373831775701	0.11214953271028	0.00934579439252336	0.00934579439252336	0	0.0467289719626168	0.00934579439252336	0	0.0186915887850467	0.121495327102804	0.0560747663551402	0	0	0.00934579439252336	0	0	0.0280373831775701	0.0934579439252336	0.0654205607476635	0.0373831775700935	0	0.0467289719626168	0.0467289719626168	0	0.0280373831775701	0.121495327102804	0.384615384615385	0.299145299145299	0.0195726495726496	0.0166599450462275	0.00803418803418805	117	1.6	0.264957264957265	0.35042735042735	0.213675213675214	0.170940170940171	0.0512820512820513	0.0341880341880342	0.0256410256410256	0.102564102564103	0.0683760683760684	0.0170940170940171	0.0854700854700855	0.0427350427350427	0.0683760683760684	0.0683760683760684	0.0683760683760684	0.00854700854700855	0.0598290598290598	0.0598290598290598	0.102564102564103	0.0512820512820513	7	48	59	35	35	35	13	24	4	5	1	0	0	0	2	0	0	3	0	0	1	2	0	0	15	14	6	-30	-0.256410256410256	-30.94	-0.264444444444444	-30	2.29	-30	112.83	3.92	-0.666666666666667	-0.00732600732600733	-0.256410256410256	0.0335042735042735
ENSSSCT00000030600.2	0.0135135135135135	0	0	0.027027027027027	0.0135135135135135	0.027027027027027	0.0540540540540541	0.0540540540540541	0.0405405405405405	0	0	0.0540540540540541	0	0.0135135135135135	0.027027027027027	0.162162162162162	0.0135135135135135	0	0	0.0135135135135135	0	0	0.027027027027027	0.135135135135135	0.027027027027027	0.0405405405405405	0	0.0405405405405405	0.027027027027027	0.027027027027027	0.027027027027027	0.135135135135135	0.469135802469136	0.345679012345679	0.12641975308642	0.0240517937431987	0.0335802469135802	81	1.13157894736842	0.197530864197531	0.333333333333333	0.296296296296296	0.172839506172839	0.037037037037037	0.037037037037037	0.0123456790123457	0.0864197530864197	0.0864197530864197	0	0.0740740740740741	0.0493827160493827	0.111111111111111	0.0740740740740741	0.037037037037037	0.037037037037037	0.0740740740740741	0.0617283950617284	0.123456790123457	0.037037037037037	6	33	41	28	28	28	5	13	2	5	2	3	0	1	1	0	0	0	0	0	0	0	0	0	10	13	5	-20	-0.246913580246914	-22.72	-0.280493827160494	-15.7	10.24	-16.3	62.91	15	-0.526315789473684	-0.00881834215167548	-0.201234567901235	0.185185185185185
ENSSSCT00000021263.2	0.0533333333333334	0.0133333333333333	0	0.0533333333333334	0.0266666666666667	0.0133333333333333	0.0133333333333333	0.0933333333333334	0.0133333333333333	0.0133333333333333	0	0.0266666666666667	0	0.0266666666666667	0.04	0.146666666666667	0	0	0	0.04	0	0.0133333333333333	0.0133333333333333	0.0933333333333334	0.0266666666666667	0.0133333333333333	0.0133333333333333	0.0133333333333333	0.0133333333333333	0.0266666666666667	0.0666666666666667	0.133333333333333	0.364583333333333	0.291666666666667	0.0647916666666667	0.0201870155686756	0.0286458333333333	96	1.74285714285714	0.291666666666667	0.34375	0.208333333333333	0.15625	0.0729166666666667	0.0416666666666667	0.03125	0.104166666666667	0.0833333333333333	0.0208333333333333	0.0833333333333333	0.0416666666666667	0.0729166666666667	0.0520833333333333	0.0625	0	0.0416666666666667	0.0729166666666667	0.0833333333333333	0.0208333333333333	4	35	40	28	28	28	7	12	5	4	3	3	2	0	0	0	0	0	0	0	0	0	0	0	12	11	5	-20.4	-0.2125	-23.15	-0.241145833333333	-18.4	6.22	-20.3	86.01	8.85	-0.582857142857143	-0.00758928571428571	-0.211458333333333	0.0921875
ENSSSCT00000027003.2	0.0175438596491228	0.0175438596491228	0	0.0526315789473684	0.0175438596491228	0.0526315789473684	0.0350877192982456	0.12280701754386	0	0	0	0.0526315789473684	0.0175438596491228	0.0350877192982456	0.0526315789473684	0.0701754385964912	0.0175438596491228	0.0175438596491228	0	0.0350877192982456	0	0	0.0350877192982456	0.0701754385964912	0.0175438596491228	0	0	0.0350877192982456	0	0.0175438596491228	0.0526315789473684	0.157894736842105	0.384615384615385	0.211538461538462	0.0685576923076923	0.0188472032629502	0.0173076923076923	104	1.6	0.317307692307692	0.298076923076923	0.182692307692308	0.201923076923077	0.0576923076923077	0.0192307692307692	0.0288461538461538	0.0673076923076923	0.0673076923076923	0.0576923076923077	0.115384615384615	0.0576923076923077	0.0673076923076923	0.0384615384615385	0.0961538461538462	0.0192307692307692	0.0480769230769231	0.0865384615384615	0.0673076923076923	0.0384615384615385	5	28	29	22	22	22	6	7	4	4	3	3	0	0	1	0	0	1	0	0	0	0	0	0	12	8	2	-19.5	-0.1875	-21.3	-0.204807692307692	-16.2	7.13	-17.1	90.34	10.39	-0.4875	-0.00852272727272727	-0.164423076923077	0.0999038461538462
ENSSSCT00000021784.2	0.116666666666667	0.0333333333333333	0	0.0166666666666667	0.05	0.0166666666666667	0.0333333333333333	0.0833333333333333	0.0666666666666667	0	0	0	0	0	0.05	0.0833333333333333	0.1	0.0166666666666667	0	0.05	0	0	0	0.05	0.0666666666666667	0	0	0.0333333333333333	0	0	0.0166666666666667	0.116666666666667	0.365384615384615	0.153846153846154	0.197596153846154	0.018592179472873	0.0300961538461538	104	1.73684210526316	0.365384615384615	0.269230769230769	0.163461538461538	0.201923076923077	0.0865384615384615	0.0288461538461538	0.0384615384615385	0.0480769230769231	0.0480769230769231	0.0673076923076923	0.125	0.0673076923076923	0.0384615384615385	0.0288461538461538	0.0865384615384615	0.0192307692307692	0.0384615384615385	0.0769230769230769	0.0673076923076923	0.0384615384615385	5	29	31	16	16	16	13	15	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	6	2	-9.8	-0.0942307692307692	-12.93	-0.124326923076923	0	20.55	0.21	66.07	31.38	-0.257894736842105	-0.00588942307692308	0.00201923076923077	0.301730769230769
ENSSSCT00000021661.2	0	0	0	0.0208333333333333	0	0.0416666666666667	0.0208333333333333	0.166666666666667	0	0	0	0.0416666666666667	0	0	0.0416666666666667	0.125	0.0208333333333333	0.0208333333333333	0	0.0625	0.0208333333333333	0.0208333333333333	0.0208333333333333	0.0833333333333333	0	0.0208333333333333	0	0.0208333333333333	0.0208333333333333	0	0.0625	0.166666666666667	0.382716049382716	0.246913580246914	0.0430864197530864	0.0237017175875859	0.0165432098765432	81	1.61290322580645	0.382716049382716	0.234567901234568	0.148148148148148	0.234567901234568	0.0740740740740741	0.0246913580246914	0.0246913580246914	0.0493827160493827	0.0740740740740741	0.111111111111111	0.0987654320987654	0.0493827160493827	0.0493827160493827	0.0246913580246914	0.160493827160494	0	0.037037037037037	0.0864197530864197	0.037037037037037	0.037037037037037	16	24	24	20	20	20	4	4	3	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	10	8	2	-13.6	-0.167901234567901	-14.94	-0.184444444444444	-13.6	3.49	-13.6	75.08	5.26	-0.438709677419355	-0.00839506172839506	-0.167901234567901	0.0649382716049383
ENSSSCT00000021851.2	0.137931034482759	0.0574712643678161	0	0.0229885057471264	0.0229885057471264	0.0114942528735632	0.0689655172413793	0.0689655172413793	0.0459770114942529	0	0	0.0229885057471264	0.0229885057471264	0.0114942528735632	0.0229885057471264	0.0574712643678161	0.0574712643678161	0	0	0.0229885057471264	0.0114942528735632	0.0114942528735632	0.0114942528735632	0.0574712643678161	0.0344827586206897	0.0229885057471264	0	0.0689655172413793	0.0229885057471264	0	0.0344827586206897	0.0689655172413793	0.364583333333333	0.239583333333333	0.202604166666667	0.0200365562899549	0.025	96	1.74285714285714	0.385416666666667	0.25	0.197916666666667	0.166666666666667	0.0729166666666667	0.0208333333333333	0.0104166666666667	0.0416666666666667	0.114583333333333	0.0833333333333333	0.0833333333333333	0.0729166666666667	0.0416666666666667	0.0625	0.09375	0	0.0625	0.125	0.0520833333333333	0.03125	8	36	51	23	23	23	13	28	4	5	1	2	2	1	0	0	2	1	0	0	0	0	0	0	14	8	1	-14.1	-0.146875	-16.5	-0.171875	-7.64	19.45	-12.8	64.8	28.19	-0.402857142857143	-0.00638586956521739	-0.133333333333333	0.293645833333333
ENSSSCT00000051370.1	0.0138888888888889	0.0416666666666667	0	0.0555555555555556	0.0416666666666667	0.0277777777777778	0.0277777777777778	0.138888888888889	0.0138888888888889	0.0416666666666667	0	0.0277777777777778	0.0277777777777778	0	0.0555555555555556	0.0555555555555556	0	0	0	0.0555555555555556	0.0138888888888889	0	0.0138888888888889	0.0555555555555556	0.0416666666666667	0	0	0.0138888888888889	0	0.0138888888888889	0.0555555555555556	0.166666666666667	0.375	0.25	0.0594230769230769	0.0187816867426954	0.0151923076923077	104	1.66666666666667	0.326923076923077	0.298076923076923	0.192307692307692	0.182692307692308	0.0576923076923077	0.0288461538461538	0.0192307692307692	0.0673076923076923	0.0673076923076923	0.0480769230769231	0.134615384615385	0.0673076923076923	0.0769230769230769	0.0192307692307692	0.115384615384615	0	0.0480769230769231	0.0673076923076923	0.0865384615384615	0.0384615384615385	5	35	37	26	26	26	9	11	4	5	1	2	1	1	2	1	0	1	0	0	0	0	0	0	16	9	1	-24.1	-0.231730769230769	-25.68	-0.246923076923077	-21.3	6.18	-22.2	92.77	8.98	-0.617948717948718	-0.00891272189349113	-0.213461538461538	0.0863461538461539
ENSSSCT00000050409.1	0.131578947368421	0	0	0.0263157894736842	0.0526315789473684	0.0263157894736842	0.0263157894736842	0.0789473684210526	0.0526315789473684	0	0	0.0789473684210526	0	0	0.0526315789473684	0.0263157894736842	0	0.0526315789473684	0	0	0	0	0.0526315789473684	0.0789473684210526	0.0526315789473684	0.0263157894736842	0	0.0526315789473684	0.0263157894736842	0	0.0263157894736842	0.0789473684210526	0.406779661016949	0.186440677966102	0.14864406779661	0.0326716587243279	0.0342372881355932	59	1.45833333333333	0.372881355932203	0.220338983050847	0.254237288135593	0.152542372881356	0.0677966101694915	0.0508474576271186	0.0169491525423729	0.0338983050847458	0.101694915254237	0.0677966101694915	0.11864406779661	0.11864406779661	0.0338983050847458	0.0338983050847458	0.0677966101694915	0.0169491525423729	0.0338983050847458	0.101694915254237	0.0677966101694915	0.0169491525423729	4	18	20	11	11	11	7	9	2	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	5	5	1	-2.3	-0.0389830508474576	-4.32	-0.0732203389830509	0.5	8.77	-0.8	43.16	13.88	-0.0958333333333333	-0.00354391371340524	-0.0135593220338983	0.235254237288136
ENSSSCT00000030153.2	0.146067415730337	0.0449438202247191	0	0.0112359550561798	0.0224719101123595	0.0224719101123595	0.0337078651685393	0.0561797752808989	0.0224719101123595	0	0	0.0337078651685393	0.0337078651685393	0	0.0337078651685393	0.101123595505618	0.0898876404494382	0.0112359550561798	0	0.0337078651685393	0	0.0112359550561798	0.0224719101123595	0.0561797752808989	0.0561797752808989	0	0	0.0337078651685393	0	0	0.0224719101123595	0.101123595505618	0.39047619047619	0.228571428571429	0.107809523809524	0.0187137008234777	0.0205714285714286	105	1.5609756097561	0.304761904761905	0.304761904761905	0.19047619047619	0.2	0.0666666666666667	0.0476190476190476	0.019047619047619	0.0857142857142857	0.0761904761904762	0.0571428571428571	0.0666666666666667	0.0666666666666667	0.0571428571428571	0.019047619047619	0.0952380952380952	0	0.0761904761904762	0.0476190476190476	0.0666666666666667	0.0571428571428571	3	49	40	24	24	24	25	16	4	4	1	2	1	0	1	0	0	1	0	0	0	0	0	0	9	10	5	-19.2	-0.182857142857143	-21.36	-0.203428571428571	-16.74	11.32	-16.74	85.58	18.61	-0.468292682926829	-0.00761904761904762	-0.159428571428571	0.177238095238095
ENSSSCT00000052346.1	0.0149253731343284	0.0298507462686567	0	0	0.0447761194029851	0	0.0447761194029851	0.119402985074627	0.0149253731343284	0.0447761194029851	0	0.0149253731343284	0.0149253731343284	0	0.0895522388059701	0.0597014925373134	0.0298507462686567	0.0149253731343284	0	0.0597014925373134	0.0149253731343284	0.0149253731343284	0.0298507462686567	0.0149253731343284	0.0597014925373134	0	0	0.0895522388059701	0.0149253731343284	0.0298507462686567	0	0.134328358208955	0.326923076923077	0.211538461538462	0.170192307692308	0.0182551689472418	0.0339423076923077	104	2.05882352941176	0.288461538461538	0.384615384615385	0.182692307692308	0.144230769230769	0.0576923076923077	0.0384615384615385	0.0192307692307692	0.115384615384615	0.0384615384615385	0.0384615384615385	0.125	0.0576923076923077	0.0480769230769231	0.0384615384615385	0.0576923076923077	0	0.0576923076923077	0.0865384615384615	0.0961538461538462	0.0288461538461538	9	33	34	22	22	22	11	12	4	5	1	2	1	1	0	0	2	2	0	0	0	0	0	0	11	7	4	-12.9	-0.124038461538462	-16.43	-0.157980769230769	-8.5	17.7	-12.3	75	27.59	-0.379411764705882	-0.00563811188811189	-0.118269230769231	0.265288461538462
ENSSSCT00000060468.1	0	0.0615384615384615	0	0.0461538461538462	0.0307692307692308	0	0.0307692307692308	0.107692307692308	0.0153846153846154	0	0	0.0153846153846154	0.0307692307692308	0	0.0307692307692308	0.153846153846154	0	0	0	0.0307692307692308	0	0.0307692307692308	0.0307692307692308	0.0769230769230769	0.0461538461538462	0	0	0.0461538461538462	0	0.0153846153846154	0.0461538461538462	0.153846153846154	0.373831775700935	0.233644859813084	0.23803738317757	0.0181922673300098	0.0255140186915888	107	1.675	0.327102803738318	0.299065420560748	0.214953271028037	0.158878504672897	0.0747663551401869	0.0373831775700935	0.0280373831775701	0.0654205607476635	0.0654205607476635	0.0373831775700935	0.11214953271028	0.0747663551401869	0.0467289719626168	0.0373831775700935	0.0654205607476635	0.00934579439252336	0.0560747663551402	0.0747663551401869	0.0747663551401869	0.0467289719626168	14	32	33	25	25	25	7	8	3	3	2	1	1	1	1	0	0	0	0	1	0	0	0	0	12	9	4	-17.8	-0.166355140186916	-20.53	-0.191869158878505	-8.77	25.47	-10.1	64.95	35.17	-0.445	-0.00665420560747664	-0.094392523364486	0.328691588785047
ENSSSCT00000029327.2	0.138888888888889	0.0138888888888889	0	0.0277777777777778	0.0416666666666667	0.0138888888888889	0.0277777777777778	0.138888888888889	0.0416666666666667	0.0138888888888889	0	0	0	0.0138888888888889	0.0555555555555556	0.0694444444444445	0	0	0	0.0416666666666667	0	0.0138888888888889	0	0.0694444444444445	0.0555555555555556	0.0138888888888889	0	0.0416666666666667	0	0	0.0277777777777778	0.138888888888889	0.336448598130841	0.214953271028037	0.139345794392523	0.0179062616781039	0.0319626168224299	107	1.97222222222222	0.364485981308411	0.299065420560748	0.177570093457944	0.158878504672897	0.0841121495327103	0.0186915887850467	0.0280373831775701	0.0654205607476635	0.0654205607476635	0.0560747663551402	0.130841121495327	0.0747663551401869	0.0280373831775701	0.0560747663551402	0.0841121495327103	0	0.0373831775700935	0.0934579439252336	0.0841121495327103	0.0373831775700935	18	39	33	23	23	23	16	10	4	2	3	0	0	0	0	0	0	1	0	0	0	1	0	0	14	8	1	-12	-0.11214953271028	-15.42	-0.14411214953271	-10.5	14.91	-12	81.9	23.47	-0.333333333333333	-0.00487606663957741	-0.11214953271028	0.219345794392523
ENSSSCT00000021818.2	0	0.0163934426229508	0	0.0163934426229508	0.0163934426229508	0.0491803278688524	0.0163934426229508	0.180327868852459	0	0	0	0.0491803278688524	0	0	0.0491803278688524	0.114754098360656	0.0163934426229508	0	0	0.0163934426229508	0	0.0163934426229508	0.0163934426229508	0.0983606557377049	0	0.0163934426229508	0	0.0491803278688524	0.0163934426229508	0	0.0491803278688524	0.19672131147541	0.353658536585366	0.317073170731707	0.0340243902439024	0.0233917783568863	0.0129268292682927	82	1.82758620689655	0.353658536585366	0.292682926829268	0.219512195121951	0.134146341463415	0.0731707317073171	0.0365853658536585	0.0121951219512195	0.0853658536585366	0.0731707317073171	0.0609756097560976	0.0975609756097561	0.0975609756097561	0.0365853658536585	0.0365853658536585	0.0731707317073171	0.024390243902439	0.0121951219512195	0.0609756097560976	0.0731707317073171	0.0121951219512195	14	30	31	26	26	26	4	5	4	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	13	8	5	-19.3	-0.235365853658537	-20.36	-0.248292682926829	-19.3	2.79	-19.3	77.02	4.6	-0.66551724137931	-0.00905253283302064	-0.235365853658537	0.0560975609756098
ENSSSCT00000052915.1	0.0535714285714286	0.0714285714285714	0	0.0178571428571429	0.0714285714285714	0.0535714285714286	0.0357142857142857	0.0535714285714286	0.0714285714285714	0.0178571428571429	0.0178571428571429	0.0535714285714286	0.0178571428571429	0	0.0357142857142857	0.0714285714285714	0.0714285714285714	0	0.0178571428571429	0.0357142857142857	0	0	0.0178571428571429	0.0357142857142857	0	0	0	0.0357142857142857	0	0	0.0535714285714286	0.0892857142857143	0.430769230769231	0.246153846153846	0.141846153846154	0.030080346494693	0.02	65	1.32142857142857	0.353846153846154	0.215384615384615	0.246153846153846	0.184615384615385	0.0769230769230769	0.0615384615384615	0.0307692307692308	0.0615384615384615	0.107692307692308	0.0615384615384615	0.0923076923076923	0.107692307692308	0.0615384615384615	0.0153846153846154	0.107692307692308	0	0.0307692307692308	0.0461538461538462	0.0769230769230769	0.0153846153846154	4	26	30	16	16	16	10	14	4	4	2	1	1	1	0	0	0	1	0	0	1	0	0	1	6	6	4	-5.9	-0.0907692307692308	-7.2	-0.110769230769231	-3.8	9.22	-5.2	50.24	13.93	-0.210714285714286	-0.00567307692307692	-0.08	0.214307692307692
ENSSSCT00000021899.2	0	0.0754716981132076	0	0.0377358490566038	0.0566037735849057	0.0188679245283019	0.0377358490566038	0.0943396226415095	0.0188679245283019	0	0	0.0377358490566038	0	0	0.0566037735849057	0.0754716981132076	0.0188679245283019	0.0188679245283019	0	0.0754716981132076	0.0377358490566038	0.0188679245283019	0.0566037735849057	0.0188679245283019	0.0188679245283019	0.0188679245283019	0	0.0377358490566038	0.0188679245283019	0	0.0377358490566038	0.113207547169811	0.396825396825397	0.285714285714286	0.138095238095238	0.0304887370588248	0.0176190476190476	63	1.52	0.396825396825397	0.206349206349206	0.174603174603175	0.222222222222222	0.111111111111111	0.0317460317460317	0.0158730158730159	0.0476190476190476	0.0793650793650794	0.0793650793650794	0.0634920634920635	0.0476190476190476	0.0793650793650794	0.0158730158730159	0.126984126984127	0	0.0634920634920635	0.0634920634920635	0.0476190476190476	0.0317460317460317	8	29	24	18	18	18	11	6	5	3	1	1	2	1	2	1	0	0	0	0	0	0	0	0	9	8	1	-8.6	-0.136507936507936	-9.71	-0.154126984126984	-6.3	8.7	-8.6	49.35	11.55	-0.344	-0.00758377425044092	-0.136507936507936	0.183333333333333
ENSSSCT00000021964.2	0.102564102564103	0	0	0.0384615384615385	0.0384615384615385	0.0512820512820513	0.0512820512820513	0.0769230769230769	0.0128205128205128	0.0256410256410256	0	0.0384615384615385	0	0.0256410256410256	0.0384615384615385	0.0641025641025641	0.0641025641025641	0.0128205128205128	0.0128205128205128	0.0256410256410256	0.0128205128205128	0	0.0256410256410256	0.0512820512820513	0	0.0256410256410256	0	0.0512820512820513	0.0128205128205128	0	0.0384615384615385	0.102564102564103	0.396039603960396	0.237623762376238	0.116435643564356	0.0194548698527308	0.0160396039603961	101	1.525	0.326732673267327	0.277227722772277	0.188118811881188	0.207920792079208	0.0594059405940594	0.0297029702970297	0.0396039603960396	0.0891089108910891	0.099009900990099	0.0594059405940594	0.099009900990099	0.0792079207920792	0.0396039603960396	0.0396039603960396	0.128712871287129	0	0.0099009900990099	0.0495049504950495	0.0495049504950495	0.0396039603960396	5	36	42	24	24	24	12	18	5	5	3	2	0	0	0	0	2	1	0	1	0	0	0	1	13	9	2	-14.2	-0.140594059405941	-15.82	-0.156633663366337	-7.81	11.76	-11.8	81.13	15.33	-0.355	-0.00585808580858086	-0.116831683168317	0.151782178217822
ENSSSCT00000052074.1	0.102941176470588	0	0.0147058823529412	0.0147058823529412	0.0294117647058824	0	0.0588235294117647	0.0588235294117647	0.0294117647058824	0.0294117647058824	0.0147058823529412	0.0441176470588235	0	0.0294117647058824	0	0.102941176470588	0.0147058823529412	0	0.0147058823529412	0.0147058823529412	0	0	0.0294117647058824	0.0441176470588235	0.0294117647058824	0.0294117647058824	0	0.0588235294117647	0.0294117647058824	0.0588235294117647	0.0441176470588235	0.102941176470588	0.306122448979592	0.214285714285714	0.171836734693878	0.0192317270805058	0.0378571428571428	98	2.26666666666667	0.346938775510204	0.346938775510204	0.173469387755102	0.13265306122449	0.0816326530612245	0.0306122448979592	0	0.0918367346938776	0.0408163265306122	0.0714285714285714	0.112244897959184	0.0714285714285714	0.0204081632653061	0.0510204081632653	0.0714285714285714	0.0102040816326531	0.0510204081632653	0.0714285714285714	0.0918367346938776	0.0408163265306122	4	34	34	21	21	21	13	13	3	6	1	3	0	0	0	1	0	0	1	0	1	1	0	0	10	7	4	-9.9	-0.101020408163265	-13.61	-0.138877551020408	-5.6	16.84	-1.6	64.93	28.5	-0.33	-0.00481049562682216	-0.0163265306122449	0.290816326530612
ENSSSCT00000038238.1	0.173913043478261	0.0434782608695652	0	0.0144927536231884	0.0579710144927536	0	0.0434782608695652	0.072463768115942	0.0144927536231884	0.0434782608695652	0.0144927536231884	0.0144927536231884	0.0289855072463768	0	0.0434782608695652	0.0289855072463768	0.0434782608695652	0	0.0144927536231884	0.0289855072463768	0.0144927536231884	0.0144927536231884	0.0144927536231884	0.0289855072463768	0.0869565217391304	0.0144927536231884	0	0.0579710144927536	0	0	0.0144927536231884	0.072463768115942	0.326315789473684	0.168421052631579	0.169157894736842	0.0199335452271233	0.0184210526315789	95	2.06451612903226	0.4	0.273684210526316	0.168421052631579	0.157894736842105	0.0947368421052632	0.0315789473684211	0.0210526315789474	0.0631578947368421	0.0842105263157895	0.0526315789473684	0.126315789473684	0.0526315789473684	0.0526315789473684	0.0210526315789474	0.0842105263157895	0	0.0421052631578947	0.126315789473684	0.0315789473684211	0.0210526315789474	8	36	33	16	16	16	20	17	3	4	1	0	0	2	0	1	1	0	0	0	0	0	0	0	9	6	1	-7.2	-0.0757894736842105	-8.95	-0.0942105263157895	-0.12	16.07	1.2	66.77	23.53	-0.232258064516129	-0.00473684210526316	0.0126315789473684	0.247684210526316
